drug1,drug2,cancer,cell line,score,seneitive10,cut4,drug_combination,drug1name,drug2name,depmap_id
740,8806,Breast Cancer,MDA-MB-468,-0.333333333,0,0,740-8806,Methotrexate,Melphalan,ACH-000849
740,8806,Breast Cancer,T-47D,-9.666666667,0,0,740-8806,Methotrexate,Melphalan,ACH-000147
740,8806,CNS Cancer,SF-268,2.222222222,0,0,740-8806,Methotrexate,Melphalan,ACH-000655
740,8806,CNS Cancer,SF-295,-4.666666667,0,0,740-8806,Methotrexate,Melphalan,ACH-000376
740,8806,CNS Cancer,U251,-4.444444444,0,0,740-8806,Methotrexate,Melphalan,ACH-000232
740,8806,Colon Cancer,HCT 116,-6.777777778,0,0,740-8806,Methotrexate,Melphalan,ACH-000971
740,8806,Colon Cancer,HCT-15,-10.66666667,0,0,740-8806,Methotrexate,Melphalan,ACH-000997
740,8806,Colon Cancer,KM12,-9.666666667,0,0,740-8806,Methotrexate,Melphalan,ACH-000969
740,8806,Colon Cancer,SW-620,-4.111111111,0,0,740-8806,Methotrexate,Melphalan,ACH-000651
740,8806,Leukemia,HL-60(TB),-1.777777778,0,0,740-8806,Methotrexate,Melphalan,ACH-000002
740,8806,Leukemia,K-562,-6.888888889,0,0,740-8806,Methotrexate,Melphalan,ACH-000551
740,8806,Leukemia,RPMI-8226,-9.222222222,0,0,740-8806,Methotrexate,Melphalan,ACH-000817
740,8806,Melanoma,LOX IMVI,-6.444444444,0,0,740-8806,Methotrexate,Melphalan,ACH-000750
740,8806,Melanoma,SK-MEL-2,-11.44444444,0,0,740-8806,Methotrexate,Melphalan,ACH-001190
740,8806,Melanoma,SK-MEL-28,-8.333333333,0,0,740-8806,Methotrexate,Melphalan,ACH-000615
740,8806,Melanoma,SK-MEL-5,-3.222222222,0,0,740-8806,Methotrexate,Melphalan,ACH-000730
740,8806,Melanoma,UACC-257,-7.555555556,0,0,740-8806,Methotrexate,Melphalan,ACH-000579
740,8806,Melanoma,UACC-62,-12.44444444,0,0,740-8806,Methotrexate,Melphalan,ACH-000425
740,8806,Non-Small Cell Lung Cancer,A549,-4.777777778,0,0,740-8806,Methotrexate,Melphalan,ACH-000681
740,8806,Non-Small Cell Lung Cancer,EKVX,-7.555555556,0,0,740-8806,Methotrexate,Melphalan,ACH-000706
740,8806,Non-Small Cell Lung Cancer,HOP-62,-6.777777778,0,0,740-8806,Methotrexate,Melphalan,ACH-000861
740,8806,Non-Small Cell Lung Cancer,NCI-H23,-5.444444444,0,0,740-8806,Methotrexate,Melphalan,ACH-000900
740,8806,Non-Small Cell Lung Cancer,NCI-H460,-6.666666667,0,0,740-8806,Methotrexate,Melphalan,ACH-000463
740,8806,Ovarian Cancer,IGROV1,-1,0,0,740-8806,Methotrexate,Melphalan,ACH-000966
740,8806,Ovarian Cancer,OVCAR-3,-2.333333333,0,0,740-8806,Methotrexate,Melphalan,ACH-000001
740,8806,Ovarian Cancer,OVCAR-4,-9.333333333,0,0,740-8806,Methotrexate,Melphalan,ACH-000617
740,8806,Ovarian Cancer,OVCAR-8,-5.888888889,0,0,740-8806,Methotrexate,Melphalan,ACH-000696
740,8806,Ovarian Cancer,SK-OV-3,-7,0,0,740-8806,Methotrexate,Melphalan,ACH-000811
740,8806,Prostate Cancer,PC-3,-13.88888889,0,0,740-8806,Methotrexate,Melphalan,ACH-000090
740,8806,Renal Cancer,786-0,-7.111111111,0,0,740-8806,Methotrexate,Melphalan,ACH-000649
740,8806,Renal Cancer,A-498,-4.111111111,0,0,740-8806,Methotrexate,Melphalan,ACH-000555
740,8806,Renal Cancer,ACHN,-0.222222222,0,0,740-8806,Methotrexate,Melphalan,ACH-000046
740,8806,Renal Cancer,CAKI-1,-9.777777778,0,0,740-8806,Methotrexate,Melphalan,ACH-000433
740,14229,Breast Cancer,BT-549,-6,0,0,740-14229,Methotrexate,Quinacrine hydrochloride,ACH-000288
740,14229,Breast Cancer,HS 578T,-4.111111111,0,0,740-14229,Methotrexate,Quinacrine hydrochloride,ACH-000148
740,14229,Breast Cancer,MCF7,-4.888888889,0,0,740-14229,Methotrexate,Quinacrine hydrochloride,ACH-000019
740,14229,Breast Cancer,MDA-MB-231,-1,0,0,740-14229,Methotrexate,Quinacrine hydrochloride,ACH-000768
740,14229,Breast Cancer,MDA-MB-468,-6.111111111,0,0,740-14229,Methotrexate,Quinacrine hydrochloride,ACH-000849
740,14229,Breast Cancer,T-47D,-3.222222222,0,0,740-14229,Methotrexate,Quinacrine hydrochloride,ACH-000147
740,14229,CNS Cancer,SF-268,2.333333333,0,0,740-14229,Methotrexate,Quinacrine hydrochloride,ACH-000655
740,14229,CNS Cancer,U251,0.444444444,0,0,740-14229,Methotrexate,Quinacrine hydrochloride,ACH-000232
740,14229,Colon Cancer,HCT 116,-1.111111111,0,0,740-14229,Methotrexate,Quinacrine hydrochloride,ACH-000971
740,14229,Colon Cancer,HCT-15,-5.111111111,0,0,740-14229,Methotrexate,Quinacrine hydrochloride,ACH-000997
740,14229,Colon Cancer,KM12,-9.666666667,0,0,740-14229,Methotrexate,Quinacrine hydrochloride,ACH-000969
740,14229,Colon Cancer,SW-620,-2,0,0,740-14229,Methotrexate,Quinacrine hydrochloride,ACH-000651
740,14229,Leukemia,HL-60(TB),6.666666667,0,1,740-14229,Methotrexate,Quinacrine hydrochloride,ACH-000002
740,14229,Leukemia,K-562,0.111111111,0,0,740-14229,Methotrexate,Quinacrine hydrochloride,ACH-000551
740,14229,Leukemia,RPMI-8226,-7.777777778,0,0,740-14229,Methotrexate,Quinacrine hydrochloride,ACH-000817
740,14229,Melanoma,LOX IMVI,-5.111111111,0,0,740-14229,Methotrexate,Quinacrine hydrochloride,ACH-000750
740,14229,Melanoma,SK-MEL-28,-1.444444444,0,0,740-14229,Methotrexate,Quinacrine hydrochloride,ACH-000615
740,14229,Melanoma,SK-MEL-5,2,0,0,740-14229,Methotrexate,Quinacrine hydrochloride,ACH-000730
740,14229,Melanoma,UACC-257,-1.333333333,0,0,740-14229,Methotrexate,Quinacrine hydrochloride,ACH-000579
740,14229,Melanoma,UACC-62,1.111111111,0,0,740-14229,Methotrexate,Quinacrine hydrochloride,ACH-000425
740,14229,Non-Small Cell Lung Cancer,A549,-1.555555556,0,0,740-14229,Methotrexate,Quinacrine hydrochloride,ACH-000681
740,14229,Non-Small Cell Lung Cancer,HOP-62,-5,0,0,740-14229,Methotrexate,Quinacrine hydrochloride,ACH-000861
740,14229,Non-Small Cell Lung Cancer,NCI-H23,-8.444444444,0,0,740-14229,Methotrexate,Quinacrine hydrochloride,ACH-000900
740,14229,Non-Small Cell Lung Cancer,NCI-H460,4.555555556,0,1,740-14229,Methotrexate,Quinacrine hydrochloride,ACH-000463
740,14229,Ovarian Cancer,IGROV1,-3.888888889,0,0,740-14229,Methotrexate,Quinacrine hydrochloride,ACH-000966
740,14229,Ovarian Cancer,OVCAR-4,-10.77777778,0,0,740-14229,Methotrexate,Quinacrine hydrochloride,ACH-000617
740,14229,Ovarian Cancer,SK-OV-3,-8.555555556,0,0,740-14229,Methotrexate,Quinacrine hydrochloride,ACH-000811
740,14229,Prostate Cancer,PC-3,-0.666666667,0,0,740-14229,Methotrexate,Quinacrine hydrochloride,ACH-000090
740,14229,Renal Cancer,A-498,-8.888888889,0,0,740-14229,Methotrexate,Quinacrine hydrochloride,ACH-000555
740,14229,Renal Cancer,ACHN,-0.333333333,0,0,740-14229,Methotrexate,Quinacrine hydrochloride,ACH-000046
740,19893,Breast Cancer,BT-549,-4.222222222,0,0,740-19893,Methotrexate,Fluorouracil,ACH-000288
740,19893,Breast Cancer,HS 578T,-3.555555556,0,0,740-19893,Methotrexate,Fluorouracil,ACH-000148
740,19893,Breast Cancer,MCF7,-7.111111111,0,0,740-19893,Methotrexate,Fluorouracil,ACH-000019
740,19893,Breast Cancer,MDA-MB-231,0.555555556,0,0,740-19893,Methotrexate,Fluorouracil,ACH-000768
740,19893,Breast Cancer,MDA-MB-468,-5.111111111,0,0,740-19893,Methotrexate,Fluorouracil,ACH-000849
740,19893,Breast Cancer,T-47D,-2.666666667,0,0,740-19893,Methotrexate,Fluorouracil,ACH-000147
740,19893,CNS Cancer,SF-268,0.222222222,0,0,740-19893,Methotrexate,Fluorouracil,ACH-000655
740,19893,CNS Cancer,SF-295,-10,0,0,740-19893,Methotrexate,Fluorouracil,ACH-000376
740,19893,CNS Cancer,U251,-4.444444444,0,0,740-19893,Methotrexate,Fluorouracil,ACH-000232
740,19893,Colon Cancer,HCT 116,-2.888888889,0,0,740-19893,Methotrexate,Fluorouracil,ACH-000971
740,19893,Colon Cancer,HCT-15,-5.777777778,0,0,740-19893,Methotrexate,Fluorouracil,ACH-000997
740,19893,Colon Cancer,KM12,-14.33333333,0,0,740-19893,Methotrexate,Fluorouracil,ACH-000969
740,19893,Colon Cancer,SW-620,-7,0,0,740-19893,Methotrexate,Fluorouracil,ACH-000651
740,19893,Leukemia,HL-60(TB),0.222222222,0,0,740-19893,Methotrexate,Fluorouracil,ACH-000002
740,19893,Leukemia,K-562,-8,0,0,740-19893,Methotrexate,Fluorouracil,ACH-000551
740,19893,Leukemia,RPMI-8226,-8.555555556,0,0,740-19893,Methotrexate,Fluorouracil,ACH-000817
740,19893,Melanoma,LOX IMVI,-12.22222222,0,0,740-19893,Methotrexate,Fluorouracil,ACH-000750
740,19893,Melanoma,SK-MEL-2,-4.111111111,0,0,740-19893,Methotrexate,Fluorouracil,ACH-001190
740,19893,Melanoma,SK-MEL-28,-1,0,0,740-19893,Methotrexate,Fluorouracil,ACH-000615
740,19893,Melanoma,SK-MEL-5,-5.444444444,0,0,740-19893,Methotrexate,Fluorouracil,ACH-000730
740,19893,Melanoma,UACC-257,-8.555555556,0,0,740-19893,Methotrexate,Fluorouracil,ACH-000579
740,19893,Melanoma,UACC-62,-13.22222222,0,0,740-19893,Methotrexate,Fluorouracil,ACH-000425
740,19893,Non-Small Cell Lung Cancer,A549,-4,0,0,740-19893,Methotrexate,Fluorouracil,ACH-000681
740,19893,Non-Small Cell Lung Cancer,EKVX,-15,0,0,740-19893,Methotrexate,Fluorouracil,ACH-000706
740,19893,Non-Small Cell Lung Cancer,HOP-62,-3.888888889,0,0,740-19893,Methotrexate,Fluorouracil,ACH-000861
740,19893,Non-Small Cell Lung Cancer,NCI-H23,-5.444444444,0,0,740-19893,Methotrexate,Fluorouracil,ACH-000900
740,19893,Non-Small Cell Lung Cancer,NCI-H460,-6.222222222,0,0,740-19893,Methotrexate,Fluorouracil,ACH-000463
740,19893,Ovarian Cancer,IGROV1,-6.222222222,0,0,740-19893,Methotrexate,Fluorouracil,ACH-000966
740,19893,Ovarian Cancer,OVCAR-3,-3,0,0,740-19893,Methotrexate,Fluorouracil,ACH-000001
740,19893,Ovarian Cancer,OVCAR-4,-6.777777778,0,0,740-19893,Methotrexate,Fluorouracil,ACH-000617
740,19893,Ovarian Cancer,OVCAR-8,-7.333333333,0,0,740-19893,Methotrexate,Fluorouracil,ACH-000696
740,19893,Ovarian Cancer,SK-OV-3,-8.444444444,0,0,740-19893,Methotrexate,Fluorouracil,ACH-000811
740,19893,Prostate Cancer,PC-3,-10.44444444,0,0,740-19893,Methotrexate,Fluorouracil,ACH-000090
740,19893,Renal Cancer,786-0,-6,0,0,740-19893,Methotrexate,Fluorouracil,ACH-000649
740,19893,Renal Cancer,A-498,-9.444444444,0,0,740-19893,Methotrexate,Fluorouracil,ACH-000555
740,19893,Renal Cancer,ACHN,-3.777777778,0,0,740-19893,Methotrexate,Fluorouracil,ACH-000046
740,19893,Renal Cancer,CAKI-1,-12.88888889,0,0,740-19893,Methotrexate,Fluorouracil,ACH-000433
740,26271,Breast Cancer,BT-549,1,0,0,740-26271,Methotrexate,Cyclophosphamide,ACH-000288
740,26271,Breast Cancer,HS 578T,-0.222222222,0,0,740-26271,Methotrexate,Cyclophosphamide,ACH-000148
740,26271,Breast Cancer,MCF7,-6.333333333,0,0,740-26271,Methotrexate,Cyclophosphamide,ACH-000019
740,26271,Breast Cancer,MDA-MB-231,-1.111111111,0,0,740-26271,Methotrexate,Cyclophosphamide,ACH-000768
740,26271,Breast Cancer,MDA-MB-468,-0.444444444,0,0,740-26271,Methotrexate,Cyclophosphamide,ACH-000849
740,26271,Breast Cancer,T-47D,-10.66666667,0,0,740-26271,Methotrexate,Cyclophosphamide,ACH-000147
740,26271,CNS Cancer,SF-268,-4.222222222,0,0,740-26271,Methotrexate,Cyclophosphamide,ACH-000655
740,26271,CNS Cancer,SF-295,7.666666667,0,1,740-26271,Methotrexate,Cyclophosphamide,ACH-000376
740,26271,CNS Cancer,U251,3.222222222,0,0,740-26271,Methotrexate,Cyclophosphamide,ACH-000232
740,26271,Colon Cancer,HCT 116,0.111111111,0,0,740-26271,Methotrexate,Cyclophosphamide,ACH-000971
740,26271,Colon Cancer,HCT-15,11.22222222,1,1,740-26271,Methotrexate,Cyclophosphamide,ACH-000997
740,26271,Colon Cancer,KM12,-5.555555556,0,0,740-26271,Methotrexate,Cyclophosphamide,ACH-000969
740,26271,Colon Cancer,SW-620,5.888888889,0,1,740-26271,Methotrexate,Cyclophosphamide,ACH-000651
740,26271,Leukemia,HL-60(TB),-19.77777778,0,0,740-26271,Methotrexate,Cyclophosphamide,ACH-000002
740,26271,Leukemia,K-562,0.222222222,0,0,740-26271,Methotrexate,Cyclophosphamide,ACH-000551
740,26271,Leukemia,RPMI-8226,-4.333333333,0,0,740-26271,Methotrexate,Cyclophosphamide,ACH-000817
740,26271,Melanoma,LOX IMVI,-3.888888889,0,0,740-26271,Methotrexate,Cyclophosphamide,ACH-000750
740,26271,Melanoma,SK-MEL-28,-0.666666667,0,0,740-26271,Methotrexate,Cyclophosphamide,ACH-000615
740,26271,Melanoma,SK-MEL-5,0.777777778,0,0,740-26271,Methotrexate,Cyclophosphamide,ACH-000730
740,26271,Melanoma,UACC-257,-3.888888889,0,0,740-26271,Methotrexate,Cyclophosphamide,ACH-000579
740,26271,Melanoma,UACC-62,-1,0,0,740-26271,Methotrexate,Cyclophosphamide,ACH-000425
740,26271,Non-Small Cell Lung Cancer,A549,-1.444444444,0,0,740-26271,Methotrexate,Cyclophosphamide,ACH-000681
740,26271,Non-Small Cell Lung Cancer,HOP-62,-10,0,0,740-26271,Methotrexate,Cyclophosphamide,ACH-000861
740,26271,Non-Small Cell Lung Cancer,NCI-H23,-8.111111111,0,0,740-26271,Methotrexate,Cyclophosphamide,ACH-000900
740,26271,Non-Small Cell Lung Cancer,NCI-H460,1.666666667,0,0,740-26271,Methotrexate,Cyclophosphamide,ACH-000463
740,26271,Non-Small Cell Lung Cancer,NCI-H522,-4.222222222,0,0,740-26271,Methotrexate,Cyclophosphamide,ACH-000343
740,26271,Ovarian Cancer,IGROV1,-3.111111111,0,0,740-26271,Methotrexate,Cyclophosphamide,ACH-000966
740,26271,Ovarian Cancer,OVCAR-3,1.888888889,0,0,740-26271,Methotrexate,Cyclophosphamide,ACH-000001
740,26271,Ovarian Cancer,OVCAR-4,-22,0,0,740-26271,Methotrexate,Cyclophosphamide,ACH-000617
740,26271,Ovarian Cancer,OVCAR-8,31.11111111,1,1,740-26271,Methotrexate,Cyclophosphamide,ACH-000696
740,26271,Ovarian Cancer,SK-OV-3,-9.111111111,0,0,740-26271,Methotrexate,Cyclophosphamide,ACH-000811
740,26271,Prostate Cancer,PC-3,0.222222222,0,0,740-26271,Methotrexate,Cyclophosphamide,ACH-000090
740,26271,Renal Cancer,786-0,-5.888888889,0,0,740-26271,Methotrexate,Cyclophosphamide,ACH-000649
740,26271,Renal Cancer,A-498,1.222222222,0,0,740-26271,Methotrexate,Cyclophosphamide,ACH-000555
740,26271,Renal Cancer,ACHN,-5.777777778,0,0,740-26271,Methotrexate,Cyclophosphamide,ACH-000046
740,26271,Renal Cancer,CAKI-1,-32.88888889,0,0,740-26271,Methotrexate,Cyclophosphamide,ACH-000433
740,26980,Breast Cancer,BT-549,2.888888889,0,0,740-26980,Methotrexate,Mitomycin,ACH-000288
740,26980,Breast Cancer,MCF7,-19.33333333,0,0,740-26980,Methotrexate,Mitomycin,ACH-000019
740,26980,Breast Cancer,MDA-MB-231,-3.444444444,0,0,740-26980,Methotrexate,Mitomycin,ACH-000768
740,26980,Breast Cancer,MDA-MB-468,0.888888889,0,0,740-26980,Methotrexate,Mitomycin,ACH-000849
740,26980,Breast Cancer,T-47D,-5.333333333,0,0,740-26980,Methotrexate,Mitomycin,ACH-000147
740,26980,CNS Cancer,SF-268,-4.222222222,0,0,740-26980,Methotrexate,Mitomycin,ACH-000655
740,26980,CNS Cancer,SF-295,1.555555556,0,0,740-26980,Methotrexate,Mitomycin,ACH-000376
740,26980,CNS Cancer,U251,-8,0,0,740-26980,Methotrexate,Mitomycin,ACH-000232
740,26980,Colon Cancer,HCT 116,-2.111111111,0,0,740-26980,Methotrexate,Mitomycin,ACH-000971
740,26980,Colon Cancer,HCT-15,2.555555556,0,0,740-26980,Methotrexate,Mitomycin,ACH-000997
740,26980,Colon Cancer,KM12,-16.66666667,0,0,740-26980,Methotrexate,Mitomycin,ACH-000969
740,26980,Colon Cancer,SW-620,-4.333333333,0,0,740-26980,Methotrexate,Mitomycin,ACH-000651
740,26980,Leukemia,HL-60(TB),1.888888889,0,0,740-26980,Methotrexate,Mitomycin,ACH-000002
740,26980,Leukemia,K-562,-4.222222222,0,0,740-26980,Methotrexate,Mitomycin,ACH-000551
740,26980,Leukemia,RPMI-8226,-0.222222222,0,0,740-26980,Methotrexate,Mitomycin,ACH-000817
740,26980,Melanoma,LOX IMVI,-10,0,0,740-26980,Methotrexate,Mitomycin,ACH-000750
740,26980,Melanoma,SK-MEL-28,-6.111111111,0,0,740-26980,Methotrexate,Mitomycin,ACH-000615
740,26980,Melanoma,SK-MEL-5,-0.777777778,0,0,740-26980,Methotrexate,Mitomycin,ACH-000730
740,26980,Melanoma,UACC-257,-3,0,0,740-26980,Methotrexate,Mitomycin,ACH-000579
740,26980,Melanoma,UACC-62,-1.333333333,0,0,740-26980,Methotrexate,Mitomycin,ACH-000425
740,26980,Non-Small Cell Lung Cancer,A549,-6.333333333,0,0,740-26980,Methotrexate,Mitomycin,ACH-000681
740,26980,Non-Small Cell Lung Cancer,EKVX,-21,0,0,740-26980,Methotrexate,Mitomycin,ACH-000706
740,26980,Non-Small Cell Lung Cancer,HOP-62,-7.222222222,0,0,740-26980,Methotrexate,Mitomycin,ACH-000861
740,26980,Non-Small Cell Lung Cancer,NCI-H23,2.555555556,0,0,740-26980,Methotrexate,Mitomycin,ACH-000900
740,26980,Non-Small Cell Lung Cancer,NCI-H460,1.111111111,0,0,740-26980,Methotrexate,Mitomycin,ACH-000463
740,26980,Non-Small Cell Lung Cancer,NCI-H522,-9,0,0,740-26980,Methotrexate,Mitomycin,ACH-000343
740,26980,Ovarian Cancer,IGROV1,-4.777777778,0,0,740-26980,Methotrexate,Mitomycin,ACH-000966
740,26980,Ovarian Cancer,OVCAR-3,-4.777777778,0,0,740-26980,Methotrexate,Mitomycin,ACH-000001
740,26980,Ovarian Cancer,OVCAR-4,-15.55555556,0,0,740-26980,Methotrexate,Mitomycin,ACH-000617
740,26980,Ovarian Cancer,SK-OV-3,-2.888888889,0,0,740-26980,Methotrexate,Mitomycin,ACH-000811
740,26980,Prostate Cancer,PC-3,3.222222222,0,0,740-26980,Methotrexate,Mitomycin,ACH-000090
740,26980,Renal Cancer,A-498,-7.777777778,0,0,740-26980,Methotrexate,Mitomycin,ACH-000555
740,26980,Renal Cancer,ACHN,-3,0,0,740-26980,Methotrexate,Mitomycin,ACH-000046
740,26980,Renal Cancer,CAKI-1,-23.55555556,0,0,740-26980,Methotrexate,Mitomycin,ACH-000433
740,27640,Breast Cancer,BT-549,-4.666666667,0,0,740-27640,Methotrexate,Floxuridine,ACH-000288
740,27640,Breast Cancer,HS 578T,-9.111111111,0,0,740-27640,Methotrexate,Floxuridine,ACH-000148
740,27640,Breast Cancer,MCF7,-6.333333333,0,0,740-27640,Methotrexate,Floxuridine,ACH-000019
740,27640,Breast Cancer,MDA-MB-231,-7.777777778,0,0,740-27640,Methotrexate,Floxuridine,ACH-000768
740,27640,Breast Cancer,MDA-MB-468,-6.555555556,0,0,740-27640,Methotrexate,Floxuridine,ACH-000849
740,27640,Breast Cancer,T-47D,-22.77777778,0,0,740-27640,Methotrexate,Floxuridine,ACH-000147
740,27640,CNS Cancer,SF-268,-8.222222222,0,0,740-27640,Methotrexate,Floxuridine,ACH-000655
740,27640,CNS Cancer,U251,-7.666666667,0,0,740-27640,Methotrexate,Floxuridine,ACH-000232
740,27640,Colon Cancer,HCT 116,-7.888888889,0,0,740-27640,Methotrexate,Floxuridine,ACH-000971
740,27640,Colon Cancer,HCT-15,-10.88888889,0,0,740-27640,Methotrexate,Floxuridine,ACH-000997
740,27640,Colon Cancer,KM12,-16.66666667,0,0,740-27640,Methotrexate,Floxuridine,ACH-000969
740,27640,Colon Cancer,SW-620,-9.666666667,0,0,740-27640,Methotrexate,Floxuridine,ACH-000651
740,27640,Leukemia,HL-60(TB),-6,0,0,740-27640,Methotrexate,Floxuridine,ACH-000002
740,27640,Leukemia,K-562,4.555555556,0,1,740-27640,Methotrexate,Floxuridine,ACH-000551
740,27640,Leukemia,RPMI-8226,-0.444444444,0,0,740-27640,Methotrexate,Floxuridine,ACH-000817
740,27640,Melanoma,LOX IMVI,-4.444444444,0,0,740-27640,Methotrexate,Floxuridine,ACH-000750
740,27640,Melanoma,SK-MEL-28,-14.33333333,0,0,740-27640,Methotrexate,Floxuridine,ACH-000615
740,27640,Melanoma,SK-MEL-5,6.333333333,0,1,740-27640,Methotrexate,Floxuridine,ACH-000730
740,27640,Melanoma,UACC-257,-1.666666667,0,0,740-27640,Methotrexate,Floxuridine,ACH-000579
740,27640,Melanoma,UACC-62,1.333333333,0,0,740-27640,Methotrexate,Floxuridine,ACH-000425
740,27640,Non-Small Cell Lung Cancer,A549,-11.44444444,0,0,740-27640,Methotrexate,Floxuridine,ACH-000681
740,27640,Non-Small Cell Lung Cancer,EKVX,1.777777778,0,0,740-27640,Methotrexate,Floxuridine,ACH-000706
740,27640,Non-Small Cell Lung Cancer,NCI-H23,-8.333333333,0,0,740-27640,Methotrexate,Floxuridine,ACH-000900
740,27640,Non-Small Cell Lung Cancer,NCI-H460,-13.77777778,0,0,740-27640,Methotrexate,Floxuridine,ACH-000463
740,27640,Non-Small Cell Lung Cancer,NCI-H522,-9.333333333,0,0,740-27640,Methotrexate,Floxuridine,ACH-000343
740,27640,Ovarian Cancer,IGROV1,-24.66666667,0,0,740-27640,Methotrexate,Floxuridine,ACH-000966
740,27640,Ovarian Cancer,OVCAR-3,-10.22222222,0,0,740-27640,Methotrexate,Floxuridine,ACH-000001
740,27640,Ovarian Cancer,OVCAR-4,-25.66666667,0,0,740-27640,Methotrexate,Floxuridine,ACH-000617
740,27640,Ovarian Cancer,SK-OV-3,-5.555555556,0,0,740-27640,Methotrexate,Floxuridine,ACH-000811
740,27640,Prostate Cancer,PC-3,-19.33333333,0,0,740-27640,Methotrexate,Floxuridine,ACH-000090
740,27640,Renal Cancer,786-0,1.111111111,0,0,740-27640,Methotrexate,Floxuridine,ACH-000649
740,27640,Renal Cancer,A-498,-15.44444444,0,0,740-27640,Methotrexate,Floxuridine,ACH-000555
740,27640,Renal Cancer,ACHN,-2.666666667,0,0,740-27640,Methotrexate,Floxuridine,ACH-000046
740,27640,Renal Cancer,CAKI-1,-7,0,0,740-27640,Methotrexate,Floxuridine,ACH-000433
740,32065,Breast Cancer,HS 578T,-4.666666667,0,0,740-32065,Methotrexate,Hydroxyurea,ACH-000148
740,32065,Breast Cancer,MCF7,0.666666667,0,0,740-32065,Methotrexate,Hydroxyurea,ACH-000019
740,32065,Breast Cancer,MDA-MB-231,-4,0,0,740-32065,Methotrexate,Hydroxyurea,ACH-000768
740,32065,Breast Cancer,MDA-MB-468,2.444444444,0,0,740-32065,Methotrexate,Hydroxyurea,ACH-000849
740,32065,Breast Cancer,T-47D,-5.222222222,0,0,740-32065,Methotrexate,Hydroxyurea,ACH-000147
740,32065,CNS Cancer,SF-268,3,0,0,740-32065,Methotrexate,Hydroxyurea,ACH-000655
740,32065,CNS Cancer,SF-295,14.22222222,1,1,740-32065,Methotrexate,Hydroxyurea,ACH-000376
740,32065,CNS Cancer,U251,4.111111111,0,1,740-32065,Methotrexate,Hydroxyurea,ACH-000232
740,32065,Colon Cancer,HCT 116,-3.444444444,0,0,740-32065,Methotrexate,Hydroxyurea,ACH-000971
740,32065,Colon Cancer,HCT-15,1.888888889,0,0,740-32065,Methotrexate,Hydroxyurea,ACH-000997
740,32065,Colon Cancer,KM12,4.222222222,0,1,740-32065,Methotrexate,Hydroxyurea,ACH-000969
740,32065,Colon Cancer,SW-620,2.222222222,0,0,740-32065,Methotrexate,Hydroxyurea,ACH-000651
740,32065,Leukemia,HL-60(TB),0.777777778,0,0,740-32065,Methotrexate,Hydroxyurea,ACH-000002
740,32065,Leukemia,K-562,2.666666667,0,0,740-32065,Methotrexate,Hydroxyurea,ACH-000551
740,32065,Leukemia,RPMI-8226,-4.555555556,0,0,740-32065,Methotrexate,Hydroxyurea,ACH-000817
740,32065,Melanoma,LOX IMVI,0.888888889,0,0,740-32065,Methotrexate,Hydroxyurea,ACH-000750
740,32065,Melanoma,SK-MEL-2,-7.444444444,0,0,740-32065,Methotrexate,Hydroxyurea,ACH-001190
740,32065,Melanoma,SK-MEL-28,-8.333333333,0,0,740-32065,Methotrexate,Hydroxyurea,ACH-000615
740,32065,Melanoma,SK-MEL-5,-2.888888889,0,0,740-32065,Methotrexate,Hydroxyurea,ACH-000730
740,32065,Melanoma,UACC-257,3.222222222,0,0,740-32065,Methotrexate,Hydroxyurea,ACH-000579
740,32065,Melanoma,UACC-62,1.555555556,0,0,740-32065,Methotrexate,Hydroxyurea,ACH-000425
740,32065,Non-Small Cell Lung Cancer,A549,5.777777778,0,1,740-32065,Methotrexate,Hydroxyurea,ACH-000681
740,32065,Non-Small Cell Lung Cancer,HOP-62,9,0,1,740-32065,Methotrexate,Hydroxyurea,ACH-000861
740,32065,Non-Small Cell Lung Cancer,NCI-H23,1.555555556,0,0,740-32065,Methotrexate,Hydroxyurea,ACH-000900
740,32065,Non-Small Cell Lung Cancer,NCI-H460,4,0,0,740-32065,Methotrexate,Hydroxyurea,ACH-000463
740,32065,Non-Small Cell Lung Cancer,NCI-H522,0.777777778,0,0,740-32065,Methotrexate,Hydroxyurea,ACH-000343
740,32065,Ovarian Cancer,IGROV1,-3.222222222,0,0,740-32065,Methotrexate,Hydroxyurea,ACH-000966
740,32065,Ovarian Cancer,OVCAR-3,2,0,0,740-32065,Methotrexate,Hydroxyurea,ACH-000001
740,32065,Ovarian Cancer,SK-OV-3,-5,0,0,740-32065,Methotrexate,Hydroxyurea,ACH-000811
740,32065,Prostate Cancer,PC-3,-2.222222222,0,0,740-32065,Methotrexate,Hydroxyurea,ACH-000090
740,32065,Renal Cancer,786-0,8.777777778,0,1,740-32065,Methotrexate,Hydroxyurea,ACH-000649
740,32065,Renal Cancer,A-498,-3.333333333,0,0,740-32065,Methotrexate,Hydroxyurea,ACH-000555
740,32065,Renal Cancer,ACHN,-4.444444444,0,0,740-32065,Methotrexate,Hydroxyurea,ACH-000046
